65
6     -8.50000     0.995300   0.00472100  4.25600e-07  1.83300e-17
      0.00000      0.00000 -2.14204e-05
6     -8.25000     0.992900   0.00706300  8.31100e-07  1.03100e-13
      0.00000      0.00000  3.61550e-05
6     -8.00000     0.988300    0.0116700  1.82700e-06  3.02700e-13
      0.00000      0.00000  2.81476e-05
6     -7.75000     0.986400    0.0136400  3.05100e-06  6.25000e-13
      0.00000      0.00000 -4.30588e-05
6     -7.50000     0.979600    0.0204300  6.45900e-06  1.66500e-12
      0.00000      0.00000 -3.64718e-05
6     -7.25000     0.972800    0.0272100  1.21800e-05  3.95000e-12
      0.00000      0.00000 -2.21973e-05
6     -7.00000     0.960400    0.0396100  2.60000e-05  1.03700e-11
      0.00000      0.00000 -3.59838e-05
6     -6.75000     0.951100    0.0488900  4.39100e-05  2.26900e-11
      0.00000      0.00000 -3.39002e-05
6     -6.50000     0.935900    0.0639800  8.03200e-05  5.29600e-11
      0.00000      0.00000  3.97088e-05
6     -6.25000     0.916400    0.0834900  0.000145500  1.24300e-10
      0.00000      0.00000 -3.55147e-05
6     -6.00000     0.890500     0.109200  0.000262400  2.99100e-10
      0.00000      0.00000  3.75899e-05
6     -5.75000     0.859400     0.140100  0.000462100  6.78500e-10
      0.00000      0.00000  3.79227e-05
6     -5.50000     0.819400     0.179800  0.000810100  1.58000e-09
      0.00000      0.00000 -1.01178e-05
6     -5.25000     0.760700     0.238000   0.00134300  3.80400e-09
      0.00000      0.00000 -4.29967e-05
6     -5.00000     0.691200     0.306800   0.00205300  8.74100e-09
      0.00000      0.00000 -5.30345e-05
6     -4.75000     0.607700     0.389200   0.00308200  2.00200e-08
      0.00000      0.00000  1.79878e-05
6     -4.50000     0.517500     0.477700   0.00481600  4.57700e-08
  4.10500e-10      0.00000 -1.60244e-05
6     -4.25000     0.431100     0.561300   0.00767100  1.04200e-07
  1.16800e-09  2.71200e-19 -7.10959e-05
6     -4.00000     0.345200     0.642200    0.0126300  2.47900e-07
  3.87200e-09  2.40000e-18 -3.02469e-05
6     -3.75000     0.266100     0.713600    0.0203300  6.27100e-07
  1.39000e-08  2.30700e-17 -3.06110e-05
6     -3.50000     0.196900     0.770300    0.0327900  1.64000e-06
  4.65800e-08  1.30700e-09  8.32942e-06
6     -3.25000     0.138000     0.809100    0.0529200  4.75400e-06
  1.70800e-07      0.00000 -2.49073e-05
6     -3.00000    0.0912600     0.822800    0.0858800  1.60500e-05
  7.12500e-07  8.62600e-09  4.32359e-05
6     -2.75000    0.0562100     0.805400     0.138300  6.48700e-05
  3.38700e-06  8.02100e-10  2.17452e-05
6     -2.50000    0.0316800     0.747300     0.220600  0.000377100
  2.25900e-05  1.00800e-08  2.02892e-05
6     -2.25000    0.0166000     0.650300     0.322600   0.00963800
  0.000867700  5.87900e-07 -6.33393e-06
6     -2.00000   0.00768300     0.517000     0.450300    0.0227200
   0.00235900  2.84500e-06 -6.48515e-05
6     -1.75000   0.00299400     0.366400     0.573100    0.0511600
   0.00639500  1.35600e-05 -6.25355e-05
6     -1.50000   0.00105800     0.228800     0.649100     0.104100
    0.0168700  6.51400e-05  6.87732e-06
6     -1.25000  0.000326300     0.125000     0.643700     0.187700
    0.0430800  0.000303200 -0.000109481
6     -1.00000  8.36000e-05    0.0570100     0.542200     0.294500
     0.104800   0.00136600  4.03567e-05
6    -0.750000  1.71900e-05    0.0204700     0.364900     0.375700
     0.233000   0.00589100  2.18255e-05
6    -0.500000  3.06000e-06   0.00578900     0.191200     0.356200
     0.424900    0.0217200  0.000187956
6    -0.250000  6.29400e-07   0.00155000    0.0857600     0.249100
     0.599700    0.0627300   0.00115938
6  5.17700e-08  1.18800e-07  0.000377600    0.0328900     0.143600
     0.678700     0.139400   0.00503230
6     0.250000  1.79600e-08  7.82500e-05    0.0106300    0.0721200
     0.647100     0.252900    0.0171717
6     0.500000  2.27300e-09  1.36700e-05   0.00285500    0.0307000
     0.524800     0.391500    0.0501313
6     0.750000  2.51400e-10  2.08500e-06  0.000638700    0.0107100
     0.353300     0.510200     0.125149
6      1.00000  2.43100e-11  2.59900e-07  0.000110600   0.00286600
     0.189200     0.545400     0.262423
6      1.25000  1.96100e-12  2.43200e-08  1.23500e-05  0.000491300
    0.0721000     0.453900     0.473496
6      1.50000  5.70100e-14  9.46800e-10  6.41700e-07  4.67100e-05
    0.0175600     0.277000     0.705393
6      1.75000      0.00000  1.65900e-11  2.16900e-08  3.64700e-06
   0.00351100     0.138800     0.857685
6      2.00000      0.00000  1.35500e-13  4.65400e-10  2.25500e-07
  0.000591600    0.0607600     0.938648
6      2.25000      0.00000      0.00000  5.08600e-12  9.65200e-09
  7.76400e-05    0.0229900     0.976932
6      2.50000      0.00000      0.00000  1.63900e-13  1.18000e-09
  1.52300e-05   0.00883100     0.991154
6      2.75000      0.00000      0.00000  1.56700e-14  4.33200e-10
  5.15200e-06   0.00331200     0.996683
6      3.00000      0.00000      0.00000  4.61200e-16  7.15000e-11
  1.18400e-06  0.000951600     0.999047
6      3.25000      0.00000      0.00000  4.85600e-19  6.31000e-13
  4.37400e-08  0.000185000     0.999815
6      3.50000      0.00000      0.00000  1.73600e-22  1.79400e-15
  8.48400e-10  3.39600e-05     0.999966
6      3.75000      0.00000      0.00000  1.00300e-24  3.52900e-17
  6.28200e-11  1.05100e-05     0.999990
6      4.00000      0.00000      0.00000      0.00000  1.66700e-18
  8.32100e-12  4.06200e-06     0.999996
6      4.25000      0.00000      0.00000      0.00000  1.39000e-19
  1.60900e-12  1.84600e-06     0.999998
6      4.50000      0.00000      0.00000      0.00000  1.62000e-20
  3.83700e-13  9.15700e-07     0.999999
6      4.75000      0.00000      0.00000      0.00000  2.25200e-21
  1.02900e-13  4.75800e-07      1.00000
6      5.00000      0.00000      0.00000      0.00000  3.48200e-22
  2.98600e-14  2.57500e-07      1.00000
6       7       0       0       0       0       0       0       1
6       8       0       0       0       0       0       0       1
6       9       0       0       0       0       0       0       1
